ID,NombreEmpleado,Departamento,Cargo,Oficina,TipoContrato,SalarioBase,HorasExtra,OtrosPagos,Beneficios,SalarioTotal,SalarioTotalConBeneficios,LogSalarioTotal,OvertimeRatio,BeneficiosRatio,ExtraVsBase,BeneficiosVsSalario,KMeans_Cluster,DBSCAN_Cluster,Anomaly_IF,Anomaly_LOF,Anomalia_Ambos_Modelos
823,Silvia Patricia Perez Sanchez,People (RRHH),Business Partner,Planta Industrial (Matriz),Part-Time,1214,782.0,111,1379.0,2107,3486,7.653494909661253,0.6436213991769547,0.6541745730550285,0.6436213991769547,1.1349794238683129,1,0,Normal,Normal,No
824,Miguel Carlos Rodriguez Gonzalez,Marketing,Trade Marketing,Oficinas Administrativas,Full-Time,4935,694.0,433,565.0,6062,6627,8.70996000607173,0.14059967585089142,0.09318819066468745,0.14059967585089142,0.11446515397082659,0,0,Normal,Normal,No
825,Sofia Elena Sanchez Garcia,Logistica,Planificador de Demanda,Planta Industrial (Matriz),Part-Time,1316,504.0,43,1135.0,1863,2998,7.530479995245536,0.3826879271070615,0.6089055793991416,0.3826879271070615,0.8618071374335611,1,0,Normal,Normal,No
826,Raul Rafael Torres Flores,People (RRHH),Business Partner,Oficinas Administrativas,,1585,1065.0,387,836.0,3037,3873,8.018954683155718,0.6715006305170239,0.27518104015799866,0.6715006305170239,0.5271122320302648,3,0,Normal,Normal,No
827,Luis Jorge Diaz Rojas,Tecnologia (Tech),Analista de Datos,Planta Industrial (Matriz),Full-Time,4675,1129.0,678,650.0,6482,7132,8.776938645174996,0.24144568006843456,0.10026222427888323,0.24144568006843456,0.1390076988879384,0,0,Normal,Normal,No
828,Pedro Raul Ortega Vargas,Logistica,Planificador de Demanda,Centros de Distribucion,Full-Time,4962,615.0,321,851.0,5898,6749,8.682538124003075,0.12391698569413662,0.1442617392778437,0.12391698569413662,0.17146886963530122,0,0,Normal,Normal,No
829,Miguel Juan Lopez Herrera,People (RRHH),Business Partner,Oficina Regional,Part-Time,3554,763.0,321,701.0,4638,5339,8.442254104751743,0.21462728551336147,0.15111015305022635,0.21462728551336147,0.19718706047819973,0,0,Normal,Normal,No
830,Julio Juan Sanchez Ortega,People (RRHH),Reclutador (Trainee),Oficinas Administrativas,,1119,1383.0,323,472.0,2825,3297,7.946617563244473,1.2348214285714285,0.1670205237084218,1.2348214285714285,0.42142857142857143,2,0,Normal,Normal,No
831,Raul Fernando Herrera Rojas,Comercial / Ventas,Key Account Manager,Planta Industrial,Full-Time,1325,225.0,529,326.0,2079,2405,7.640123172695364,0.16968325791855204,0.15673076923076923,0.16968325791855204,0.2458521870286576,3,0,Normal,Normal,No
832,Camila Camila Garcia Gonzalez,Operaciones (Supply),Maestro Cervecero,Centros de Distribucion,,4668,1417.0,385,695.0,6470,7165,8.775085935057266,0.3034911115870636,0.10740225622005872,0.3034911115870636,0.14885414435639324,0,0,Normal,Normal,No
833,Monica Veronica Perez Perez,Comercial / Ventas,Key Account Manager,Planta Industrial,Full-Time,880,297.0,516,550.0,1693,2243,7.434847875211999,0.337116912599319,0.3246753246753247,0.337116912599319,0.6242905788876277,3,0,Normal,Normal,No
834,Elena Monica Ortega Torres,People (RRHH),Reclutador (Trainee),Planta Industrial (Matriz),Full-Time,3596,1388.0,940,660.0,5924,6584,8.686935966003333,0.38587711982207396,0.11139240506329114,0.38587711982207396,0.1834862385321101,0,0,Normal,Normal,No
835,Juan Julio Rojas Gonzalez,People (RRHH),Reclutador (Trainee),Planta Industrial (Matriz),Full-Time,3140,855.0,340,335.0,4335,4670,8.374707543119483,0.2722063037249284,0.07726014760147601,0.2722063037249284,0.10665393186883158,0,0,Normal,Normal,No
836,Hugo Miguel Sanchez Garcia,Finanzas,Controller Financiero,Planta Industrial (Matriz),Part-Time,1332,1080.0,384,371.0,2796,3167,7.936302693201959,0.8102025506376594,0.13264211655345012,0.8102025506376594,0.27831957989497375,3,0,Normal,Normal,No
837,Ricardo Rafael Vargas Ortega,Operaciones (Supply),Analista de Calidad,Oficina Regional,,2826,719.0,916,825.0,4461,5286,8.403352374992478,0.2543332154227096,0.18489466606902735,0.2543332154227096,0.2918287937743191,0,0,Normal,Normal,No
838,Natalia Carmen Castro Rodriguez,People (RRHH),Business Partner,Oficinas Administrativas,Full-Time,2987,433.0,230,542.0,3650,4192,8.202756381655638,0.14491298527443106,0.14845247877293893,0.14491298527443106,0.1813922356091031,0,0,Normal,Normal,No
839,Andrea Monica Flores Ramirez,Operaciones (Supply),Operador de Envasado,Oficinas Administrativas,Full-Time,3878,1035.0,900,681.0,5813,6494,8.668024081118821,0.2668213457076566,0.11713106295149639,0.2668213457076566,0.17556071152358854,0,0,Normal,Normal,No
840,Mario Andres Garcia Mendoza,Finanzas,Controller Financiero,Planta Industrial (Matriz),Part-Time,3920,543.0,839,577.0,5302,5879,8.57602797713713,0.1384850803366488,0.10880633603620592,0.1384850803366488,0.147156337668962,0,0,Normal,Normal,No
841,Carmen Sofia Perez Vargas,Sostenibilidad,Coordinador de Agro,Centros de Distribucion,Part-Time,4883,733.0,481,1372.0,6097,7469,8.7157161275482,0.1500819000819001,0.2249918005903575,0.1500819000819001,0.2809172809172809,0,0,Normal,Normal,No
842,Claudia Valentina Mendoza Ortega,People (RRHH),Business Partner,Oficinas Administrativas,Part-Time,4498,121.0,227,1259.0,4846,6105,8.486115235845377,0.02689486552567237,0.2597482979162368,0.02689486552567237,0.27983996443654147,0,0,Normal,Normal,No
843,Rosa Claudia Ortega Herrera,Comercial / Ventas,Preventista (BEES),Oficinas Administrativas,,2863,795.0,849,533.0,3712,4245,8.21959545417708,0.2775837988826816,0.14354969027740372,0.2775837988826816,0.18610335195530725,0,0,Normal,Normal,No
844,Sergio Diego Rodriguez Flores,Operaciones (Supply),Operador de Envasado,Planta Industrial,Part-Time,1380,922.0,557,390.0,2859,3249,7.958576903813898,0.667632150615496,0.13636363636363635,0.667632150615496,0.2824040550325851,3,0,Normal,Normal,No
845,Daniela Natalia Flores Suarez,Finanzas,Controller Financiero,Oficina Regional,Full-Time,2573,455.0,798,1492.0,3826,5318,8.249836485425702,0.17676767676767677,0.3898615103214006,0.17676767676767677,0.5796425796425796,3,0,Normal,Normal,No
846,Natalia Sofia Ortega Diaz,Logistica,Gestor de Flota,Planta Industrial,Part-Time,1137,1423.0,745,1206.0,3305,4511,8.10349427838097,1.250439367311072,0.3647912885662432,1.250439367311072,1.0597539543057997,2,0,Anomalía,Normal,No
847,Luis Ricardo Ramirez Diaz,People (RRHH),Reclutador (Trainee),Centros de Distribucion,Full-Time,2076,492.0,362,701.0,2930,3631,7.983098940710892,0.2368801155512759,0.23916751961787786,0.2368801155512759,0.33750601829561866,3,0,Normal,Normal,No
848,Valentina Camila Rodriguez Suarez,Tecnologia (Tech),Analista de Datos,Oficina Regional,Full-Time,3011,316.0,126,206.0,3453,3659,8.147288258706624,0.1049136786188579,0.059640995946728434,0.1049136786188579,0.06839309428950863,0,0,Normal,Normal,No
849,Carmen Veronica Ramirez Lopez,Tecnologia (Tech),Analista de Datos,Centros de Distribucion,Part-Time,4615,760.0,700,253.0,6075,6328,8.712101863715663,0.16464471403812825,0.04163923633969717,0.16464471403812825,0.05480935875216638,0,0,Normal,Normal,No
850,Andres Eduardo Ramirez Rojas,Operaciones (Supply),Analista de Calidad,Planta Industrial (Matriz),Part-Time,2263,1327.0,907,1367.0,4497,5864,8.411388132519262,0.5861307420494699,0.30391285015562475,0.5861307420494699,0.6037985865724381,3,0,Normal,Normal,No
851,Andres Rafael Ramirez Perez,People (RRHH),Reclutador (Trainee),Oficina Regional,,1958,657.0,345,1337.0,2960,4297,7.993282328101591,0.33537519142419603,0.4515366430260047,0.33537519142419603,0.6824910668708525,1,0,Normal,Normal,No
852,Andres Pedro Suarez Herrera,Operaciones (Supply),Analista de Calidad,Oficina Regional,,2943,931.0,211,849.0,4085,4085,8.315321775377567,0.31623641304347827,0.2077826725403818,0.31623641304347827,0.288383152173913,0,0,Normal,Normal,No
853,Alberto Alberto Castro Morales,Comercial / Ventas,Key Account Manager,Centros de Distribucion,Part-Time,1960,1000.0,344,1297.0,3304,4601,8.103191752285786,0.5099439061703213,0.3924357034795764,0.5099439061703213,0.6613972463029066,3,0,Normal,Normal,No
854,Elena Carmen Vargas Sanchez,Finanzas,Controller Financiero,Planta Industrial,Part-Time,1569,837.0,420,849.0,2826,2826,7.946971357693591,0.5331210191082802,0.30031835868411744,0.5331210191082802,0.5407643312101911,3,0,Normal,Normal,No
855,Natalia Ana Ortega Martinez,Marketing,Brand Manager,Oficinas Administrativas,Full-Time,2940,671.0,40,370.0,3651,4021,8.20303024171486,0.2281536892213533,0.10131434830230011,0.2281536892213533,0.12580754845290718,0,0,Normal,Normal,No
856,Julio Luis Rojas Diaz,Finanzas,Controller Financiero,Oficina Regional,Part-Time,2011,1380.0,977,221.0,4368,4589,8.382289428951436,0.6858846918489065,0.05058365758754864,0.6858846918489065,0.10984095427435388,0,0,Normal,Normal,No
857,Daniela Maria Castro Garcia,Operaciones (Supply),Analista de Calidad,Oficinas Administrativas,Full-Time,2138,1007.0,709,249.0,3854,4103,8.25712628599743,0.4707807386629266,0.06459143968871596,0.4707807386629266,0.11640953716690042,0,0,Normal,Normal,No
858,Monica Paula Lopez Perez,Sostenibilidad,Coordinador de Agro,Centros de Distribucion,Full-Time,4440,765.0,405,1372.0,5610,6982,8.632484235750972,0.17225850033776177,0.24451969345927643,0.17225850033776177,0.30893942805674396,0,0,Normal,Normal,No
859,Gabriela Rosa Suarez Rodriguez,Sostenibilidad,Coordinador de Agro,Planta Industrial,,2006,869.0,838,943.0,3713,4656,8.219864741912652,0.43298455406078723,0.2539041464728056,0.43298455406078723,0.46985550572994517,3,0,Normal,Normal,No
860,Elena Natalia Sanchez Ortega,Sostenibilidad,Coordinador de Agro,Centros de Distribucion,,4896,505.0,725,1064.0,6126,7190,8.720460512725655,0.10312436185419645,0.17365758119797617,0.10312436185419645,0.21727588319379212,0,0,Normal,Normal,No
861,Hugo Juan Garcia Rodriguez,Marketing,Brand Manager,Oficina Regional,Part-Time,4351,690.0,740,1334.0,5781,7115,8.662504922576291,0.15854779411764705,0.23071601521964719,0.15854779411764705,0.30652573529411764,0,0,Normal,Normal,No
862,Sergio Rafael Lopez Suarez,Logistica,Gestor de Flota,Planta Industrial,Full-Time,1994,400.0,639,1094.0,3033,4127,8.017637159908478,0.20050125313283207,0.36058009228740934,0.20050125313283207,0.5483709273182957,3,0,Normal,Normal,No
863,Lucia Ana Castro Sanchez,Operaciones (Supply),Analista de Calidad,Oficinas Administrativas,Full-Time,3352,1283.0,722,506.0,5357,5863,8.586346050104554,0.38264240978228453,0.09443822321761851,0.38264240978228453,0.15090963316433045,0,0,Normal,Normal,No
864,Julio Carlos Vargas Rodriguez,Operaciones (Supply),Maestro Cervecero,Oficina Regional,Part-Time,4604,1492.0,402,359.0,6498,6857,8.77940359789435,0.3239956568946797,0.05523926757962763,0.3239956568946797,0.07795874049945711,0,0,Normal,Normal,No
865,Claudia Andrea Ramirez Martinez,Operaciones (Supply),Maestro Cervecero,Oficina Regional,Full-Time,1343,1307.0,504,815.0,3154,3969,8.056743774975313,0.9724702380952381,0.2583201267828843,0.9724702380952381,0.6063988095238095,2,0,Normal,Normal,No
866,Andrea Paula Torres Vargas,Logistica,Gestor de Flota,Centros de Distribucion,Full-Time,3473,1000.0,693,307.0,5166,5473,8.550047528287184,0.28785261945883706,0.05941552157925295,0.28785261945883706,0.08837075417386298,0,0,Normal,Normal,No
867,Camila Monica Garcia Perez,Sostenibilidad,Coordinador de Agro,Planta Industrial,Full-Time,2653,1052.0,282,719.0,3987,4706,8.291045131081729,0.39638281838733985,0.18029087261785356,0.39638281838733985,0.2709118311981914,3,0,Normal,Normal,No
868,Maria Rosa Perez Castro,Operaciones (Supply),Operador de Envasado,Oficina Regional,Part-Time,3066,1049.0,593,325.0,4708,5033,8.457230850243555,0.342028040430388,0.0690167763856445,0.342028040430388,0.10596674274535377,0,0,Normal,Normal,No
869,Carlos Diego Flores Vargas,Finanzas,Controller Financiero,Planta Industrial (Matriz),Part-Time,3871,1041.0,949,1288.0,5861,7149,8.676246121270838,0.26885330578512395,0.21972023200272944,0.26885330578512395,0.33264462809917356,0,0,Normal,Normal,No
870,Valentina Patricia Diaz Garcia,Comercial / Ventas,Key Account Manager,Planta Industrial,,1622,649.0,464,1068.0,2735,3803,7.914252278742441,0.39987677141096734,0.39035087719298245,0.39987677141096734,0.6580406654343808,3,0,Normal,Normal,No
871,Laura Silvia Suarez Gonzalez,People (RRHH),Reclutador (Trainee),Centros de Distribucion,Full-Time,2096,420.0,468,1089.0,2984,4073,8.001355025826703,0.20028612303290416,0.36482412060301506,0.20028612303290416,0.51931330472103,3,0,Normal,Normal,No
872,Carlos Andres Martinez Suarez,Marketing,Trade Marketing,Planta Industrial,Part-Time,2280,739.0,246,1468.0,3265,4733,8.09132127353041,0.32398071021481806,0.449479485609308,0.32398071021481806,0.6435773783428321,3,0,Normal,Normal,No
873,Ricardo Eduardo Delgado Herrera,Comercial / Ventas,Preventista (BEES),Planta Industrial (Matriz),Part-Time,2487,228.0,385,716.0,3100,3816,8.03947991910045,0.09163987138263666,0.23089326023863269,0.09163987138263666,0.2877813504823151,3,0,Normal,Normal,No
874,Ana Daniela Diaz Garcia,People (RRHH),Reclutador (Trainee),Planta Industrial (Matriz),Part-Time,2458,493.0,383,271.0,3334,3605,8.112227958349724,0.20048800325335503,0.08125937031484258,0.20048800325335503,0.11020740138267589,0,0,Normal,Normal,No
875,Daniela Silvia Mendoza Morales,Comercial / Ventas,Preventista (BEES),Planta Industrial (Matriz),,3203,424.0,207,1190.0,3834,5024,8.251924713801357,0.132334581772784,0.31029986962190353,0.132334581772784,0.3714107365792759,3,0,Normal,Normal,No
876,Rafael Carlos Herrera Torres,Marketing,Trade Marketing,Planta Industrial (Matriz),Full-Time,2808,1409.0,962,427.0,5179,5606,8.55256033525353,0.5016019935920256,0.08243243243243244,0.5016019935920256,0.1520113919544322,0,0,Normal,Normal,No
877,Eduardo Ricardo Delgado Garcia,Operaciones (Supply),Operador de Envasado,Oficinas Administrativas,Full-Time,4679,110.0,499,1001.0,5288,6289,8.57338447106598,0.023504273504273504,0.1892607298166005,0.023504273504273504,0.21388888888888888,0,0,Normal,Normal,No
878,Raul Alberto Torres Diaz,People (RRHH),Reclutador (Trainee),Oficina Regional,Full-Time,2518,173.0,192,975.0,2883,3858,7.96693349840484,0.06867804684398571,0.3380721220527046,0.06867804684398571,0.3870583564906709,3,0,Normal,Normal,No
879,Gabriela Patricia Suarez Delgado,People (RRHH),Business Partner,Planta Industrial,Full-Time,2506,1142.0,44,215.0,3692,3907,8.214194414852564,0.4555245313123255,0.05821825074465205,0.4555245313123255,0.08575987235739928,0,0,Normal,Normal,No
880,Gabriela Camila Ortega Diaz,Logistica,Gestor de Flota,Oficinas Administrativas,,3810,317.0,559,1396.0,4686,6082,8.452547997922705,0.08318026764628707,0.29784510347770426,0.08318026764628707,0.366308055628444,0,0,Normal,Normal,No
881,Rafael Hugo Vargas Ortega,People (RRHH),Reclutador (Trainee),Planta Industrial (Matriz),Part-Time,4447,550.0,517,499.0,5514,6013,8.615226931687603,0.12365107913669064,0.09048050770625567,0.12365107913669064,0.11218525179856115,0,0,Normal,Normal,No
882,Andres Raul Martinez Castro,Sostenibilidad,Coordinador de Agro,Oficinas Administrativas,Part-Time,850,795.0,81,1382.0,931,2313,6.837332814685591,0.9341950646298472,1.4828326180257512,0.9341950646298472,1.6239717978848414,1,-1,Anomalía,Anomalía,Sí
883,Luis Jorge Martinez Ortega,Comercial / Ventas,Key Account Manager,Planta Industrial,Part-Time,1697,613.0,267,1154.0,2577,3731,7.8547691834991324,0.36101295641931685,0.44763382467028706,0.36101295641931685,0.6796230859835101,1,0,Normal,Normal,No
884,Camila Natalia Ortega Ortega,People (RRHH),Business Partner,Planta Industrial,Part-Time,2331,915.0,549,274.0,3795,4069,8.241703159729818,0.39236706689536877,0.07218124341412013,0.39236706689536877,0.11749571183533447,0,0,Normal,Normal,No
885,Juan Diego Perez Rodriguez,Logistica,Gestor de Flota,Centros de Distribucion,,1196,299.0,929,649.0,2424,3073,7.793586803371584,0.24979114452798662,0.26762886597938146,0.24979114452798662,0.5421888053467001,3,0,Normal,Normal,No
886,Silvia Sofia Garcia Mendoza,Operaciones (Supply),Analista de Calidad,Oficinas Administrativas,Part-Time,3386,237.0,456,1240.0,4079,5319,8.313852267398207,0.06997342781222321,0.30392156862745096,0.06997342781222321,0.36610569825804545,0,0,Normal,Normal,No
887,Jorge Victor Martinez Torres,Marketing,Brand Manager,Centros de Distribucion,Full-Time,1054,452.0,633,288.0,2139,2427,7.668561108015897,0.42843601895734595,0.13457943925233645,0.42843601895734595,0.2729857819905213,3,0,Normal,Normal,No
888,Ana Gabriela Herrera Martinez,Finanzas,Controller Financiero,Planta Industrial (Matriz),Full-Time,1854,299.0,463,526.0,2616,3142,7.869783902530146,0.16118598382749327,0.20099350401222774,0.16118598382749327,0.2835579514824798,3,0,Normal,Normal,No
889,Sofia Ana Ramirez Ramirez,Comercial / Ventas,Key Account Manager,Planta Industrial (Matriz),Part-Time,2161,1303.0,682,837.0,4146,4983,8.330140460246382,0.6026827012025902,0.20183265010851217,0.6026827012025902,0.3871415356151711,3,0,Normal,Normal,No
890,Jorge Luis Sanchez Sanchez,Marketing,Brand Manager,Oficinas Administrativas,Part-Time,4894,894.0,50,1018.0,5838,6856,8.672314828283538,0.182635342185904,0.1743449220756979,0.182635342185904,0.2079673135852911,0,0,Normal,Normal,No
891,Claudia Silvia Flores Martinez,Operaciones (Supply),Maestro Cervecero,Oficinas Administrativas,Part-Time,4863,951.0,236,241.0,6050,6291,8.707978826622321,0.19551809210526316,0.039828127582217814,0.19551809210526316,0.04954769736842105,0,0,Normal,Normal,No
892,Patricia Camila Ramirez Herrera,Comercial / Ventas,Preventista (BEES),Planta Industrial,Full-Time,4736,657.0,937,298.0,6330,6628,8.753213480544126,0.13869537682077265,0.047069973148001897,0.13869537682077265,0.06290901414397299,0,0,Normal,Normal,No
893,Patricia Monica Ramirez Ramirez,Operaciones (Supply),Analista de Calidad,Planta Industrial,Full-Time,1964,219.0,259,1186.0,2442,3628,7.8009820712577405,0.11145038167938931,0.4854686860417519,0.11145038167938931,0.6035623409669211,1,0,Normal,Normal,No
894,Alberto Luis Ortega Garcia,Logistica,Planificador de Demanda,Oficinas Administrativas,,1622,834.0,605,688.0,3061,3749,8.026823576217629,0.5138632162661737,0.22468974526453298,0.5138632162661737,0.4239063462723352,3,0,Normal,Normal,No
895,Maria Sofia Garcia Martinez,Operaciones (Supply),Maestro Cervecero,Centros de Distribucion,,3157,716.0,846,1007.0,4719,5726,8.459564078579602,0.22672577580747308,0.21334745762711865,0.22672577580747308,0.3188727042431919,0,0,Normal,Normal,No
896,Patricia Laura Garcia Herrera,Marketing,Brand Manager,Centros de Distribucion,Part-Time,4377,548.0,140,377.0,5065,5442,8.53030683056162,0.12517131110095933,0.07441768653770232,0.12517131110095933,0.08611238008222932,0,0,Normal,Normal,No
897,Miguel Hugo Herrera Diaz,Operaciones (Supply),Maestro Cervecero,Planta Industrial,Full-Time,1964,550.0,447,1106.0,2961,4067,7.993619994827744,0.27989821882951654,0.37339635381498987,0.27989821882951654,0.5628498727735369,3,0,Normal,Normal,No
